duration,protocol_tcp,protocol_udp,src_port,dst_port,orig_bytes,resp_bytes,orig_pkts,resp_pkts,bytes_per_second,packets_per_second,packet_length_mean,packet_length_std,label
0.048473699952795296,0,1,62187,53,48.091994676261024,181.29104787169265,0.9091663497590718,1.0177155418483308,13851.433234096972,114.92961595760724,107.4278171935923,11.658005570540936,Fileless_Macro_Attack
0.037843859770163774,0,1,51973,53,42.62559579644758,395.15051254541675,1.0518416049453938,1.143929398942644,6260.962766629352,28.041209275637343,208.29174058904442,18.901092647283857,Fileless_Macro_Attack
0.0,0,1,58910,53,61.90970538122444,191.51508879671738,1.007395368952612,0.9890982366639118,5709.583293894935,42.6328044124277,149.15265216448375,12.826899346600714,Fileless_Macro_Attack
0.0,0,1,138,138,0.05351825813946952,0.0,1.0194769868926687,0.024698474119111677,0.009581411225761224,0.0,0.05756524162770049,0.02098280961298353,Fileless_Macro_Attack
161.49842804779317,0,0,3,3,2642.377756809451,0.10511672203243465,10.679324950429683,0.026896064632599304,16.18292132711961,0.055924111061018585,226.8637929990944,24.541170963096665,Fileless_Macro_Attack
45.095409291570185,1,0,50308,4444,525.7203899395857,34.473039946632994,8.026062243313177,9.721585601563557,12.14530747905309,0.3838474884113911,32.365700155729,3.0531726055686277,Fileless_Macro_Attack
0.03440339233802028,0,1,53585,53,63.76993468734715,216.31399791829344,0.9381296166759996,1.044153836067467,9899.323158794248,69.68555427475933,137.5496889623541,13.881664644325895,Fileless_Macro_Attack
0.1127408350964405,0,1,52966,53,48.10307892445461,181.97982703067444,0.9921263424457469,1.1652692415958972,6207.525858649031,49.87733082911968,136.33342747732877,10.353827112193827,Fileless_Macro_Attack
1.8214498550150562,0,1,51504,53,67.76325088071005,207.99951463529501,1.1904228142035735,0.9518885672157933,143.6786085899226,1.1561940928546106,165.25548076814314,12.704320401580848,Fileless_Macro_Attack
0.013384865135282607,0,1,51973,53,40.46056603725867,354.3419276945173,0.9857743371428065,1.051883113494988,5656.299366053849,30.017948580267667,196.93906082496898,20.734126080219998,Fileless_Macro_Attack
0.09085528819258407,0,1,59247,53,68.01313780052733,229.3217957356304,0.9890444781097978,1.0520892259937935,9549.64888246112,68.23715642793017,140.01420678300389,15.53338326160384,Fileless_Macro_Attack
1.3691686932245817,0,0,3,3,451.1533028210232,0.05963752234104522,1.8265928446178288,0.005168789420046609,331.47121558208624,1.544057928625244,222.36208331359586,19.145903030234713,Fileless_Macro_Attack
1.575547043284801,0,1,62751,53,26.290789469302176,225.86356150295066,1.0621583558468393,0.8253951327020099,129.03560669568915,0.860820670093651,108.80588709316572,10.982113836108145,Fileless_Macro_Attack
0.07449269497133255,0,1,59247,53,61.30755389489288,227.2896787336522,0.950856262136089,0.9410915625531248,8658.60495598226,66.93329395027213,151.96847857188328,13.262681329644868,Fileless_Macro_Attack
43.043425922397546,1,0,50354,4444,354854.3240501827,42.62821362642712,260.34534710636194,31.72555440457351,7675.2302483830135,6.267087116171607,1281.369805186423,122.73873371178595,Fileless_Macro_Attack
38.17255267372747,1,0,50287,4444,340571.59358778235,38.78458497710745,242.81084852441182,28.244176430280213,9328.079644209874,6.800172364360213,1203.9188717382956,114.60478216058702,Fileless_Macro_Attack
